model,theta1_over_pi,theta2_over_pi,N_loc
BHZ,0.04938271604938271,1.382716049382716,0.029335264819963604
BHZ,0.04938271604938271,1.4074074074074074,0.029448378011486493
BHZ,0.04938271604938271,1.4320987654320987,0.02953290329625941
BHZ,0.04938271604938271,1.45679012345679,0.029586881239274915
BHZ,0.04938271604938271,1.4814814814814814,0.029609024389914505
BHZ,0.04938271604938271,1.5061728395061729,0.029598738342695618
BHZ,0.04938271604938271,1.5308641975308641,0.02955613210717027
BHZ,0.04938271604938271,1.5555555555555554,0.029482018144530962
BHZ,0.04938271604938271,1.5802469135802468,0.029377902129327848
BHZ,0.04938271604938271,1.6049382716049383,0.029245962185074886
BHZ,0.04938271604938271,1.6296296296296295,0.029089017064798682
BHZ,0.04938271604938271,1.6543209876543208,0.028910482540974326
BHZ,0.04938271604938271,1.6790123456790123,0.028714315171409155
BHZ,0.04938271604938271,1.7037037037037037,0.02850494264959673
BHZ,0.04938271604938271,1.728395061728395,0.02828718015744628
BHZ,0.04938271604938271,1.7530864197530862,0.02806613253287764
BHZ,0.04938271604938271,1.7777777777777777,0.027847082654093965
BHZ,0.04938271604938271,1.8024691358024691,0.027635367220622716
BHZ,0.04938271604938271,1.8271604938271604,0.02743624205701983
BHZ,0.04938271604938271,1.8518518518518516,0.027254740134437704
BHZ,0.04938271604938271,1.876543209876543,0.027095526624382152
BHZ,0.04938271604938271,1.9012345679012346,0.026962756361710964
BHZ,0.04938271604938271,1.9259259259259258,0.02685993995565207
BHZ,0.04938271604938271,1.950617283950617,0.026789825278566805
BHZ,0.04938271604938271,1.9753086419753085,0.02675430101201986
BHZ,0.07407407407407407,0.0,0.02685714108217397
BHZ,0.07407407407407407,0.024691358024691357,0.026892729340473105
BHZ,0.07407407407407407,0.04938271604938271,0.02696290713696834
BHZ,0.07407407407407407,0.07407407407407407,0.02706577784619272
BHZ,0.07407407407407407,0.09876543209876543,0.02719858132090509
BHZ,0.07407407407407407,0.12345679012345678,0.027357789712199758
BHZ,0.07407407407407407,0.14814814814814814,0.027539226145534453
BHZ,0.07407407407407407,0.1728395061728395,0.02773819950325014
BHZ,0.07407407407407407,0.19753086419753085,0.02794964840490479
BHZ,0.07407407407407407,0.2222222222222222,0.028168287913677086
BHZ,0.07407407407407407,0.24691358024691357,0.028388753358632706
BHZ,0.07407407407407407,0.2716049382716049,0.02860573676511708
BHZ,0.07407407407407407,0.2962962962962963,0.028814112566464385
BHZ,0.07407407407407407,0.32098765432098764,0.02900905040456514
BHZ,0.07407407407407407,0.345679012345679,0.029186113829612125
BHZ,0.07407407407407407,0.37037037037037035,0.029341344529259447
BHZ,0.07407407407407407,0.3950617283950617,0.029471332331513486
BHZ,0.07407407407407407,0.41975308641975306,0.029573271629728986
BHZ,0.07407407407407407,0.4444444444444444,0.029645005085108693
BHZ,0.07407407407407407,0.4691358024691358,0.02968505549223376
BHZ,0.07407407407407407,0.49382716049382713,0.02969264657725723
BHZ,0.07407407407407407,0.5185185185185185,0.02966771326990543
BHZ,0.07407407407407407,0.5432098765432098,0.029610901687424557
