theta_L,theta_R,gap,joint,deltaA,deltaB,edge_weight,nloc
0.310280755910103,1.7065441575055667,0.26121087415311717,0.0009299600147321029,1.8389917157350095,1.5396907449135502,0.6035140931803983,0.04252298260262413
0.310280755910103,1.7841143464830924,0.2612876710155766,0.0009137068632112896,1.8389913996237435,1.5416236516199533,0.6035139303007377,0.04217431659447146
0.310280755910103,1.861684535460618,0.26136824485957244,0.000895011518657706,1.8389910791037052,1.543737682080465,0.6035137651494323,0.04182259635579872
0.310280755910103,1.9392547244381437,0.261452485613046,0.0008740440048053545,1.8389907561025534,1.5459814168091657,0.60351359871973,0.04148160551831502
0.310280755910103,2.0168249134156695,0.26154027446626477,0.0008509961890152442,1.838990432562861,1.5483005114305712,0.6035134320125624,0.04116328512809196
0.310280755910103,2.0943951023931953,0.2616314829172196,0.0008260736540343208,1.8389901104304347,1.5506390432036388,0.6035132660305255,0.04087697760412613
0.310280755910103,2.171965291370721,0.2617259715090433,0.0007994560807168794,1.8389897916426023,1.552940872834468,0.6035131017718475,0.040628926445233526
0.310280755910103,2.249535480348247,0.2618235881375198,0.0007712156147426576,1.8389894781165754,1.5542063867915838,0.60351294022439,0.040422103723532075
0.310280755910103,2.3271056693257726,0.26192416574904254,0.0007417007360533498,1.8389891717379054,1.554206038577604,0.6035127823597014,0.04025639383853677
0.310280755910103,2.4046758583032983,0.2620275191596262,0.0007115462804897371,1.8389888743491603,1.5542056981108465,0.6035126291271808,0.040129107229973565
0.310280755910103,2.482246047280824,0.26213344058308286,0.0006812219277834847,1.8389885877388235,1.5542053675827465,0.6035124814483619,0.04003574625326842
0.310280755910103,2.55981623625835,0.2622416932253896,0.0006511392242775684,1.8389883136305607,1.5542050490647235,0.6035123402113767,0.03997091107143695
0.310280755910103,2.6373864252358756,0.26235200191861,0.0006217068641767434,1.838988053672836,1.5542047444937044,0.603512206265612,0.039929223164055366
0.310280755910103,2.7149566142134014,0.2624640391154809,0.0005933378398579858,1.8389878094290175,1.5542044556599706,0.6035120804166032,0.03990615570958823
0.310280755910103,2.792526803190927,0.2625774034286462,0.0005664446203424183,1.8389875823679525,1.5542041841973806,0.6035119634211881,0.03989868508292783
0.310280755910103,2.870096992168453,0.2626915858682549,0.000541428216173505,1.8389873738551583,1.5542039315760285,0.6035118559829598,0.039905706306069134
0.310280755910103,2.9476671811459787,0.26280591523008645,0.0005186617896516415,1.8389871851446002,1.5542036990973085,0.6035117587480321,0.03992818100905389
0.310280755910103,3.0252373701235045,0.26291946725875515,0.0004984691024375522,1.8389870173711487,1.5542034878913102,0.6035116723011571,0.03996900770775905
0.310280755910103,3.1028075591010302,0.2630309097575958,0.00048109911482372764,1.8389868715437665,1.5542032989164727,0.6035115971622084,0.04003262336501061
0.310280755910103,3.180377748078556,0.2631382347072243,0.0004666996885948943,1.8389867485394293,1.5542031329613075,0.6035115337830546,0.040124366193446226
0.310280755910103,3.2579479370560818,0.263238301938128,0.00045529481815469316,1.8389866490978568,1.5542029906480122,0.6035114825448422,0.040249655050386
0.310280755910103,3.3355181260336075,0.26332613305814195,0.00044676947785731564,1.8389865738170705,1.5542028724377568,0.6035114437557049,0.0404130692892625
0.310280755910103,3.4130883150111333,0.2633941649022348,0.00044085254721416714,1.8389865231497935,1.5542027786373942,0.6035114176489118,0.040617438396106285
0.310280755910103,3.490658503988659,0.26343268446257073,0.0004369295207006012,1.8389864974007246,1.553086213411773,0.6035114043814609,0.040863063552196266
0.310280755910103,3.568228692966185,0.2634337403383683,0.000434512670267697,1.838986496724714,1.5507884252007544,0.6035114040331404,0.04114718461615453
0.310280755910103,3.6457988819437106,0.2633970817157737,0.000433327228541931,1.8389865211258263,1.5484502931261135,0.6035114166060439,0.04146377317769455
0.310280755910103,3.723369070921236,0.26333038274274856,0.00043285421648434037,1.838986570457319,1.5461279247085757,0.6035114420245614,0.041803681648168126
0.310280755910103,3.8009392598987617,0.2632434001402123,0.0004325604992757739,1.8389866444225271,1.5438772999095915,0.6035114801358342,0.042155123372622366
0.310280755910103,3.8785094488762875,0.2631438448127057,0.00043194101515292804,1.8389867425766355,1.5417529095499778,0.6035115307106692,0.042504414121569065
0.310280755910103,3.9560796378538132,0.26303681785583644,0.0004305374030813492,1.8389868643293714,1.5398064067103387,0.6035115934449227,0.04283688034504511
0.310280755910103,4.033649826831339,0.26292553825066023,0.000427948610992153,1.8389870089485365,1.5380853070233398,0.603511667961325,0.04313783534170913
0.310280755910103,4.111220015808865,0.26281206128294243,0.0004238363014793312,1.8389871755644192,1.536631774590405,0.6035117538117524,0.04339353560575698
0.310280755910103,4.1887902047863905,0.2626977474124348,0.0004179269292052794,1.838987363175025,1.5354815296983952,0.6035118504799181,0.04359204824362331
0.310280755910103,4.266360393763916,0.2625835381698616,0.0004100120109226031,1.8389875706520948,1.5346629124048778,0.6035119573844793,0.04372397988134795
0.310280755910103,4.343930582741442,0.26247011565224987,0.0003999478138678898,1.838987796747893,1.5341961323368327,0.6035120738825307,0.04378303411576552
0.310280755910103,4.421500771718968,0.26235799595433096,0.00038765548826338175,1.838988040102711,1.534092729765531,0.6035121992734714,0.043766377158059686
0.310280755910103,4.499070960696494,0.2622475852584518,0.00037312262299713444,1.8389882992530397,1.534355266372757,0.6035123328032174,0.043674800392367305
0.310280755910103,4.576641149674019,0.26213921445814553,0.000356407363844603,1.8389885726403707,1.5349772564295616,0.6035124736687355,0.043512675323022755
0.310280755910103,4.654211338651545,0.26203316113403163,0.00033764667529289944,1.838988858620579,1.5359433407894603,0.6035126210228736,0.043287702128641914
0.310280755910103,4.731781527629071,0.261929663875756,0.0003170711717671307,1.8389891554737905,1.5372296976369104,0.6035127739794528,0.043010459061252435
0.310280755910103,4.809351716606597,0.26182893184762357,0.0002950303631340146,1.8389894614147342,1.538804675827311,0.6035129316185979,0.042693767521647795
0.310280755910103,4.886921905584122,0.2617311513231415,0.0002720342629602676,1.8389897746034811,1.5406296293682529,0.6035130929922676,0.04235189811534341
0.310280755910103,4.964492094561648,0.26163649024200647,0.0002488195858636283,1.8389900931565075,1.5426599255046778,0.603513257129958,0.04199965734950846
0.310280755910103,5.042062283539174,0.2615451014485222,0.0002264480317752553,1.8389904151580145,1.5448460942488231,0.6035134230445366,0.04165141280560585
0.310280755910103,5.1196324725167,0.2614571250331287,0.00020642879199805477,1.838990738671463,1.547135084174285,0.6035135897381805,0.04132013442453988
0.310280755910103,5.1972026614942255,0.26137269005250724,0.00019079868303321937,1.838991061751202,1.5494715878739358,0.6035137562083746,0.041016545881296475
0.310280755910103,5.274772850471751,0.2612919158118016,0.00018196733952380694,1.8389913824541928,1.5517994005491085,0.6035139214539458,0.040748485429137934
0.310280755910103,5.352343039449277,0.26121491283339227,0.0001820722485892351,1.8389916988516672,1.5540627765456159,0.6035140844810776,0.04052056274600134
0.310280755910103,5.429913228426803,0.261141783598034,0.00019180817579606265,1.8389920090407506,1.5542074030833968,0.6035142443092925,0.04033416418556554
0.310280755910103,5.507483417404329,0.2610726231184053,0.00021066226099440553,1.8389923111559057,1.5542077285155185,0.6035143999773489,0.04018780811047133
0.310280755910103,5.585053606381854,0.2610075193877085,0.0002368981595039097,1.8389926033801323,1.5542080516106405,0.6035145505490185,0.040077796915905746
0.310280755910103,5.66262379535938,0.26094655373396436,0.0002685941326601166,1.8389928839559149,1.5542083705397052,0.6035146951187196,0.039999068013383626
0.310280755910103,5.740193984336906,0.2608898011023125,0.0003041338095780789,1.8389931511957909,1.5542086834372704,0.6035148328169666,0.03994612344493238
0.310280755910103,5.817764173314432,0.2608373302817085,0.00034229164905185414,1.8389934034924922,1.5542089884114574,0.6035149628155955,0.039913919267105066
0.310280755910103,5.895334362291957,0.2607892040882245,0.00038216215309359224,1.8389936393286228,1.5542092835555819,0.6035150843327478,0.03989861542000249
0.310280755910103,5.972904551269483,0.2607454795140757,0.0004230670276057935,1.8389938572857778,1.554209566961352,0.6035151966375734,0.039898114664632015
0.310280755910103,6.050474740247009,0.26070620784927956,0.0004644814317253874,1.8389940560530826,1.554209836733558,0.603515299054626,0.03991234683457989
0.310280755910103,6.128044929224535,0.26067143478120225,0.000505982933487202,1.838994234435071,1.5542100910060426,0.6035153909679254,0.03994327803940227
0.310280755910103,6.2056151182020605,0.26064120047601497,0.0005472176312576677,1.8389943913588782,1.5542103279587813,0.6035154718246656,0.03999464420690028
0.3878509448876288,0.0,0.2606293443467363,0.0006218355143999648,1.8389944533597018,1.5519535520124166,0.6035155037712818,0.040336843559571206
0.3878509448876288,0.07757018897752575,0.26060418986172573,0.0006614145123808531,1.8389945857715966,1.5519537738820737,0.603515571997992,0.04044452260632557
0.3878509448876288,0.1551403779550515,0.26058367946018507,0.0006998790355205928,1.8389946946122329,1.551953973845897,0.6035156280793501,0.04058822846956487
0.3878509448876288,0.23271056693257725,0.2605678358671081,0.0007369821224977205,1.8389947792269918,1.5519541503027943,0.6035156716780552,0.04077177506433333
0.3878509448876288,0.310280755910103,0.2605566765893619,0.0007724540367871078,1.8389948391069626,1.551954301788692,0.603515702531883,0.04099681240385698
0.3878509448876288,0.3878509448876288,0.26055021393323174,0.0008058896305060746,1.8389948738919968,1.5519544269950054,0.6035157204552637,0.04126215815350989
0.3878509448876288,0.4654211338651545,0.26054845501645985,0.0008368258280109366,1.8389948833728804,1.5496294824588097,0.6035157253403967,0.04156342050367829
0.3878509448876288,0.5429913228426803,0.2605514017750964,0.0008652764104283398,1.838994867492596,1.5472921277652962,0.6035157171579006,0.04189296916064521
0.3878509448876288,0.620561511820206,0.26055905096534615,0.000891258333729826,1.8389948263466525,1.5449985775282142,0.6035156959569892,0.04224025646405018
0.3878509448876288,0.6981317007977318,0.26057139416047137,0.0009146865338667217,1.8389947601825156,1.5428042388234218,0.6035156618651744,0.04259243920334865
0.3878509448876288,0.7757018897752576,0.26058841774264874,0.0009354612070378184,1.8389946693981334,1.540762351657629,0.6035156150875021,0.042935216246654584
0.3878509448876288,0.8532720787527833,0.26061010288958325,0.0009534895765658342,1.8389945545395245,1.5389226601969457,0.6035155559053167,0.043253782857000246
0.3878509448876288,0.930842267730309,0.26063642555549416,0.0009686911857192318,1.8389944162974987,1.53733015123755,0.6035154846745678,0.043533806956150736
0.3878509448876288,1.0084124567078347,0.2606673564459451,0.000980999721308978,1.8389942555035041,1.5360238965599322,0.6035154018236706,0.04376234844620286
0.3878509448876288,1.0859826456853605,0.2607028609857831,0.00099036397053359,1.8389940731246295,1.5350360344910396,0.6035153078509288,0.04392866245092768
0.3878509448876288,1.1635528346628863,0.2607428992791836,0.0009967485527214114,1.8389938702577693,1.5343909230836643,0.6035152033215351,0.04402484571174106
0.3878509448876288,1.241123023640412,0.26078742606051064,0.0010001346125510311,1.8389936481230522,1.534104492803087,0.6035150888641744,0.04404629999902033
0.3878509448876288,1.3186932126179378,0.2608363906343012,0.0010005205315128359,1.838993408056477,1.5341838206129954,0.6035149651672388,0.043991997104703404
0.3878509448876288,1.3962634015954636,0.26088973680213123,0.0009979226700038179,1.838993151501891,1.534626940134261,0.6035148329746888,0.04386453772585455
0.3878509448876288,1.4738335905729893,0.2609474027734968,0.000992376133728469,1.8389928800023045,1.5354228944851527,0.6035146930815781,0.043670002630937524
0.3878509448876288,1.5514037795505151,0.26100932105687547,0.000983935546546246,1.8389925951905974,1.536552029958492,0.6035145463292716,0.04341760022110855
0.3878509448876288,1.6289739685280409,0.26107541832597075,0.0009726757983657906,1.8389922987797087,1.537986520346664,0.6035143936003814,0.043119121238962985
0.3878509448876288,1.7065441575055667,0.26114561525443797,0.0009586927090602368,1.8389919925523408,1.539691103976307,0.6035142358134633,0.04278822025478242
0.3878509448876288,1.7841143464830924,0.2612198263101573,0.0009421034751099661,1.8389916783502138,1.541624008786377,0.6035140739174871,0.04243955589700721
0.3878509448876288,1.861684535460618,0.2612979594969069,0.0009230465287635502,1.8389913580630086,1.543738035404044,0.6035139088861328,0.042087838179572554
0.3878509448876288,1.9392547244381437,0.2613799160268748,0.0009016795381786145,1.838991033616995,1.5459817643430387,0.6035137417119307,0.041746850721151335
0.3878509448876288,2.0168249134156695,0.2614655899010671,0.0008781700565819007,1.8389907069634412,1.548300851236684,0.6035135734002941,0.04142853454706147
0.3878509448876288,2.0943951023931953,0.26155486736548506,0.0008526516243265868,1.838990380066889,1.5506393733632104,0.6035134049634727,0.04114223204666427
0.3878509448876288,2.171965291370721,0.261647626197447,0.0008251339677189812,1.8389900548933256,1.5519501578978179,0.6035132374144632,0.04089418668023438
0.3878509448876288,2.249535480348247,0.26174373475631946,0.0007959072287668351,1.8389897333983733,1.5519497956365123,0.6035130717609178,0.04068737047372302
0.3878509448876288,2.3271056693257726,0.26184305070231917,0.0007655871168148043,1.83898941751552,1.5519494369698772,0.6035129089990852,0.040521667775452686
0.3878509448876288,2.4046758583032983,0.2619454192397275,0.0007346210291510907,1.8389891091444905,1.5519490842536932,0.6035127501078177,0.04039438897211409
0.3878509448876288,2.482246047280824,0.26205067066600385,0.0007033892131870726,1.8389888101398302,1.551948739751417,0.6035125960426853,0.040301036367212204
0.3878509448876288,2.55981623625835,0.2621586168871801,0.0006722677398391781,1.838988522299744,1.5519484056171682,0.6035124477302289,0.04023621007518525
0.3878509448876288,2.6373864252358756,0.26226904635899895,0.0006416401328981422,1.838988247355286,1.551948083880778,0.6035123060623906,0.04019453153101454
0.3878509448876288,2.7149566142134014,0.2623817165706577,0.0006118972036411087,1.8389879869599537,1.5519477764351133,0.6035121718911473,0.040171473871573174
0.3878509448876288,2.792526803190927,0.2624963425859983,0.0005834321483620975,1.8389877426797387,1.5519474850256934,0.6035120460233891,0.0401640134307754
0.3878509448876288,2.870096992168453,0.26261257906425467,0.0005566316863716533,1.83898751598371,1.5519472112426798,0.6035119292160664,0.04017104518661339
0.3878509448876288,2.9476671811459787,0.26272999112870266,0.0005318628476739731,1.838987308235192,1.551946956515212,0.6035118221716403,0.04019353071796425
0.3878509448876288,3.0252373701235045,0.26284800544963627,0.0005094551157876638,1.838987120683543,1.5519467221080456,0.6035117255338553,0.04023436847844846
0.3878509448876288,3.1028075591010302,0.2629658248318364,0.0004896784243913752,1.8389869544566741,1.551946509120353,0.6035116398838728,0.04029799535461574
0.3878509448876288,3.180377748078556,0.2630822728429608,0.00047271885089599555,1.8389868105542353,1.5519463184865736,0.603511565736772,0.04038974946771132
0.3878509448876288,3.2579479370560818,0.2631955001557577,0.0004586554107509814,1.8389866898416307,1.5519461509791248,0.6035115035384572,0.04051504957004423
0.3878509448876288,3.3355181260336075,0.26330241697486256,0.00044744239633650896,1.8389865930447986,1.5519460072127362,0.6035114536629735,0.04067847490079836
0.3878509448876288,3.4130883150111333,0.26339763127137883,0.0004389007887045852,1.8389865207458527,1.5519458876501844,0.6035114164102595,0.04088285482955719
0.3878509448876288,3.490658503988659,0.2634718632659869,0.000432708936601855,1.838986473379586,1.551945792609164,0.6035113920043432,0.04112849042754972
0.3878509448876288,3.568228692966185,0.2635116196163608,0.00042820230512606827,1.8389864512308454,1.5507883298713872,0.6035113805919954,0.04141262145843421
0.3878509448876288,3.6457988819437106,0.2635056146988282,0.0004248896693106509,1.8389864544328245,1.5484501731713491,0.6035113822418461,0.041729219439021525
0.3878509448876288,3.723369070921236,0.2634557967083079,0.0004225156122856347,1.838986482966275,1.5461277810846576,0.603511396943975,0.04206913673388095
0.3878509448876288,3.8009392598987617,0.263375126523261,0.0004205756727425904,1.8389865366595974,1.5438771337107775,0.6035114246099662,0.042420586667847565
0.3878509448876288,3.8785094488762875,0.26327626422259753,0.00041856569689223503,1.8389866151898975,1.5417527219965528,0.6035114650734448,0.04276988501532028
0.3878509448876288,3.9560796378538132,0.2631673605931484,0.0004160188636357133,1.8389867180849064,1.5398061991364096,0.6035115180910724,0.04310235824950116
0.3878509448876288,4.033649826831339,0.26305309107715946,0.0004125213607374288,1.838986844725839,1.5380850808647857,0.6035115833440161,0.04340331970568749
0.3878509448876288,4.111220015808865,0.2629361558598321,0.0004077212209670978,1.838986994351105,1.536631531373243,0.6035116604398593,0.04365902592222749
0.3878509448876288,4.1887902047863905,0.2628181948401098,0.0004013329978025701,1.8389871660608856,1.535481271027849,0.6035117489149656,0.043857544051785435
0.3878509448876288,4.266360393763916,0.26270026812030206,0.00039314008162724765,1.8389873588225534,1.5346626399552616,0.6035118482372652,0.04398948076411531
0.3878509448876288,4.343930582741442,0.2625831052920864,0.000382996163480252,1.8389875714768702,1.5341958478423745,0.6035119578094527,0.04404853969342577
0.3878509448876288,4.421500771718968,0.26246723851323683,0.0003708271796406969,1.838987802744965,1.5340924350121132,0.6035120769725799,0.04403188707871826
0.3878509448876288,4.499070960696494,0.2623530764252986,0.00035663505376959165,1.838988051236023,1.534354963190523,0.6035122050100195,0.043940314319789106
0.3878509448876288,4.576641149674019,0.2622409469183107,0.00034050476274964073,1.8389883154556492,1.5349769466862107,0.6035123411517713,0.043778192922282085
0.3878509448876288,4.654211338651545,0.26213112283760787,0.00032261675985836846,1.8389885938148516,1.5359430263840295,0.6035124845790946,0.04355322305000897
0.3878509448876288,4.731781527629071,0.26202383798409756,0.0003032676559801059,1.8389888846395923,1.5372293804937942,0.6035126344294288,0.043275982922937474
0.3878509448876288,4.809351716606597,0.26191929738926184,0.00028290323031579306,1.838989186180872,1.5388043578902277,0.6035127898015842,0.04295929389225933
0.3878509448876288,4.886921905584122,0.26181768410070827,0.00026216873478542447,1.838989496625223,1.5406293125938757,0.6035129497611574,0.04261742649737064
0.3878509448876288,4.964492094561648,0.26171916377705273,0.00024197974130894887,1.8389898141056311,1.5426596118556537,0.6035131133461515,0.04226518716532421
0.3878509448876288,5.042062283539174,0.26162388787029567,0.00022360556515073612,1.838990136712759,1.5448457856859854,0.6035132795727632,0.04191694338792515
0.3878509448876288,5.1196324725167,0.261531995875251,0.00020872216328393352,1.838990462506436,1.5471347826478326,0.6035134474412971,0.041585665012910084
0.3878509448876288,5.1972026614942255,0.26144361694921076,0.00019932259881011956,1.8389907895272972,1.549471295313516,0.6035136159421765,0.04128207562571264
0.3878509448876288,5.274772850471751,0.2613588710980256,0.000197326975345136,1.8389911158086125,1.551799118852748,0.603513784062019,0.04101401340085453
0.3878509448876288,5.352343039449277,0.26127787005824743,0.00020367989302824203,1.8389914393880749,1.5519498675190126,0.6035139507897276,0.04078608795416569
0.3878509448876288,5.429913228426803,0.2612007179626525,0.00021860624033768016,1.8389917583196262,1.551950203259385,0.6035141151225722,0.04059968559743886
0.3878509448876288,5.507483417404329,0.2611275118490256,0.00024105846978059254,1.8389920706851433,1.5519505402490643,0.6035142760722212,0.04045332467230396
0.3878509448876288,5.585053606381854,0.2610583420538922,0.0002694996584098983,1.838992374605998,1.5519508766323455,0.6035144326706879,0.04034330757181789
0.3878509448876288,5.66262379535938,0.2609932925206735,0.0003024271080023892,1.8389926682543285,1.5519512104987556,0.6035145839761463,0.0402645717207433
0.3878509448876288,5.740193984336906,0.26093244104336577,0.0003385894522099206,1.8389929498640525,1.5519515398918249,0.6035147290786018,0.04021161918600293
0.3878509448876288,5.817764173314432,0.26087585946106295,0.0003770090878817728,1.8389932177414914,1.5519518628196471,0.6035148671053636,0.04017940605789528
0.3878509448876288,5.895334362291957,0.26082361381452646,0.00041693200785921774,1.838993470275537,1.5519521772670957,0.6035149972262903,0.04016409231827356
0.3878509448876288,5.972904551269483,0.2607757644731225,0.0004577683839029274,1.8389937059473649,1.5519524812097036,0.603515118658788,0.04016358077911111
0.3878509448876288,6.050474740247009,0.26073236623833396,0.0004990441032083954,1.8389939233395611,1.551952772629046,0.6035152306725149,0.0401778013371056
0.3878509448876288,6.128044929224535,0.26069346842852903,0.000540365624546604,1.838994121144642,1.551953049529447,0.6035153325937737,0.04020872018121931
0.3878509448876288,6.2056151182020605,0.26065911494853733,0.0005813955147556395,1.83899429817293,1.5519533099558251,0.6035154238095669,0.04026007333905997
0.4654211338651545,0.0,0.260647588102093,0.0006537069852808907,1.8389943580637618,1.549628486210537,0.6035154546689854,0.04063817166455218
0.4654211338651545,0.07757018897752575,0.26061840848030104,0.0006930578511057092,1.838994510780422,1.5496287315257982,0.60351553335795,0.04074583791908031
0.4654211338651545,0.1551403779550515,0.26059388127587013,0.0007312858116064257,1.8389946403768618,1.549628955482396,0.603515600133967,0.04088953063544886
0.4654211338651545,0.23271056693257725,0.26057403314507854,0.0007681528692298254,1.83899474607363,1.5496291563368474,0.6035156545954128,0.04107306390054849
0.4654211338651545,0.310280755910103,0.2605588855984946,0.0008034219205487325,1.8389948272350172,1.5496293324804955,0.6035156964147301,0.04129808790846405
0.4654211338651545,0.3878509448876288,0.2605484550164604,0.000836825828010838,1.838994883372882,1.5496294824588095,0.6035157253403964,0.04156342050368228
0.4654211338651545,0.4654211338651545,0.2605427526605457,0.00086795639072822,1.8389949141495832,1.5496296049896308,0.6035157411984392,0.041864670042999395
0.4654211338651545,0.5429913228426803,0.26054178468126865,0.0008963783604053878,1.838994919380018,1.547292274308775,0.603515743893479,0.042194206377699175
0.4654211338651545,0.620561511820206,0.26054555212225494,0.0009221399345477658,1.8389948990327243,1.5449987472169728,0.6035157334093064,0.04254148196575164
0.4654211338651545,0.6981317007977318,0.26055405092094175,0.0009452872924803567,1.8389948532300824,1.542804430660684,0.6035157098089792,0.04289365368679725
0.4654211338651545,0.7757018897752576,0.2605672719058343,0.0009657580756677703,1.8389947822475703,1.5407625645284622,0.6035156732344414,0.04323642047288763
0.4654211338651545,0.8532720787527833,0.26058520079026526,0.0009834713614100122,1.838994686512111,1.5389228928795062,0.6035156239056709,0.04355497762897276
0.4654211338651545,0.930842267730309,0.26060781816248857,0.0009983520227290165,1.838994566599501,1.5373304024140124,0.6035155621193549,0.04383499310178913
0.4654211338651545,1.0084124567078347,0.26063509947188734,0.0010103369001148437,1.8389944232309505,1.5360241648267936,0.6035154882471061,0.04406352680658003
0.4654211338651545,1.0859826456853605,0.2606670150109319,0.0010193769381815652,1.8389942572687388,1.535036318368613,0.6035154027332275,0.04422983387266803
0.4654211338651545,1.1635528346628863,0.26070352989242296,0.00102543826615288,1.838994069711036,1.534391221024622,0.603515306092038,0.04432601104300039
0.4654211338651545,1.241123023640412,0.2607446040213609,0.001028502975753967,1.8389938616858932,1.5341048031999818,0.6035151989047817,0.044347460087791515
0.4654211338651545,1.3186932126179378,0.26079019206062237,0.0010285698190130223,1.8389936344444522,1.534184141804827,0.6035150818161261,0.04429315279870255
0.4654211338651545,1.3962634015954636,0.2608402433893171,0.001025654892977505,1.838993389353433,1.5346272704121793,0.6035149555302906,0.04416568987332552
0.4654211338651545,1.4738335905729893,0.2608947020523896,0.0010197923211507233,1.8389931278868978,1.5354232320975179,0.6035148208068062,0.043971152081840145
0.4654211338651545,1.5514037795505151,0.2609535066995492,0.0010110349092849378,1.8389928516173961,1.5365523731154962,0.6035146784559481,0.04371874782810261
0.4654211338651545,1.6289739685280409,0.2610165905110263,0.0009994547142824768,1.8389925622065,1.5379868672248929,0.603514529333862,0.043420267857866617
0.4654211338651545,1.7065441575055667,0.2610838811067978,0.000985143376711377,1.8389922613948122,1.539691452723452,0.6035143743374128,0.043089366744001927
0.4654211338651545,1.7841143464830924,0.26115530043484314,0.0009682117978190518,1.83899195099149,1.541624357526488,0.6035142143987932,0.04274070311534808
0.4654211338651545,1.861684535460618,0.26123076463235984,0.0009487877365944093,1.838991632863376,1.543738382243579,0.6035140504799139,0.04238898698224747
0.4654211338651545,1.9392547244381437,0.26131018385176397,0.0009270053254199085,1.8389913089237602,1.5459821073779416,0.6035138835666192,0.04204800195368871
0.4654211338651545,2.0168249134156695,0.2613934620401363,0.0009029583699837138,1.8389909811208742,1.5483011885606952,0.603513714662758,0.04172968903734452
0.4654211338651545,2.0943951023931953,0.26148049665635337,0.0008766099121141218,1.8389906514261782,1.549625889740935,0.6035135447841449,0.04144339059587154
0.4654211338651545,2.171965291370721,0.2615711783036416,0.000848194278681998,1.8389903218224999,1.5496255217772401,0.6035133749524529,0.04119535005374308
0.4654211338651545,2.249535480348247,0.2616653902456888,0.0008182968645429702,1.8389899942921064,1.5496251530916125,0.6035132061890669,0.040988539393405715
0.4654211338651545,2.3271056693257726,0.26176300775991307,0.0007873458132821532,1.8389896708047933,1.5496247861493844,0.6035130395089413,0.04082284291444453
0.4654211338651545,2.4046758583032983,0.26186389725927744,0.0007556948798128097,1.8389893533060278,1.5496244233537781,0.6035128759144981,0.04069557095284699
0.4654211338651545,2.482246047280824,0.26196791507904393,0.0007236906691247725,1.8389890437052476,1.5496240670267603,0.6035127163895941,0.04060222576257538
0.4654211338651545,2.55981623625835,0.2620749057688495,0.0006916871178197386,1.8389887438644,1.5496237193916957,0.603512561893612,0.04053740741185133
0.4654211338651545,2.6373864252358756,0.26218469963815205,0.0006600478140436247,1.838988455586714,1.5496233825580539,0.603512413355682,0.040495737293655645
0.4654211338651545,2.7149566142134014,0.2622971091468336,0.0006291443984890807,1.8389881806058683,1.5496230585082684,0.6035122716690993,0.040472688506207874
0.4654211338651545,2.792526803190927,0.2624119234596208,0.0005993523181065848,1.8389879205755872,1.5496227490868575,0.6035121376859549,0.04046523734579083
0.4654211338651545,2.870096992168453,0.2625288999887505,0.0005710436653172418,1.8389876770596554,1.5496224559918335,0.6035120122120053,0.04047227875029958
0.4654211338651545,2.9476671811459787,0.2626477508189295,0.00054457646350498,1.8389874515225535,1.5496221807684147,0.6035118960018333,0.040494774251900456
0.4654211338651545,3.0252373701235045,0.26276812007826034,0.0005202798705635284,1.8389872453206264,1.5496219248049432,0.603511789754307,0.04053562224697507
0.4654211338651545,3.1028075591010302,0.26288954453587227,0.0004984353254163683,1.838987059693937,1.5496216893309533,0.6035116941083787,0.04059925955110407
0.4654211338651545,3.180377748078556,0.26301138145104924,0.0004792546902231705,1.8389868957588171,1.549621475417215,0.6035116096392433,0.04069102419952288
0.4654211338651545,3.2579479370560818,0.2631326686070881,0.00046285782053404333,1.8389867545011327,1.5496212839775996,0.6035115368548796,0.040816334844542446
0.4654211338651545,3.3355181260336075,0.2632518348183578,0.0004492532997581262,1.8389866367703847,1.549621115772526,0.6035114761929956,0.040979770615329765
0.4654211338651545,3.4130883150111333,0.26336606172033705,0.000438326556125934,1.8389865432745771,1.5496209714137754,0.6035114280183962,0.041184160768078494
0.4654211338651545,3.490658503988659,0.2634698241866632,0.0004298380696353656,1.8389864745759688,1.5496208513704235,0.6035113926207908,0.041429806265570406
0.4654211338651545,3.568228692966185,0.2635518582766637,0.0004234216605401833,1.8389864310877035,1.5496207559756023,0.6035113702130519,0.04171394677657323
0.4654211338651545,3.6457988819437106,0.2635924620011373,0.0004183796901755192,1.8389864130713036,1.5484500779337014,0.6035113609299327,0.04203055374371703
0.4654211338651545,3.723369070921236,0.2635747740579545,0.0004142257512353697,1.8389864206351225,1.5461276619594588,0.603511364827261,0.042370479482399526
0.4654211338651545,3.8009392598987617,0.2635069177652659,0.0004107228384244683,1.8389864537336644,1.5438769916358641,0.6035113818815974,0.04272193729449088
0.4654211338651545,3.8785094488762875,0.26341020827063377,0.00040738938081418625,1.838986512167891,1.5417525580405458,0.6035114119903828,0.04307124295545026
0.4654211338651545,3.9560796378538132,0.263299355075336,0.0004037583136043168,1.8389865955863864,1.5398060144872,0.6035114549725507,0.043403722959448804
0.4654211338651545,4.033649826831339,0.2631817602760347,0.0003994091686692392,1.8389867034874947,1.5380848768180007,0.6035115105696183,0.04370469067711825
0.4654211338651545,4.111220015808865,0.2630610997267203,0.0003939813170742777,1.8389868352223198,1.5366313093210493,0.6035115784472376,0.04396040269095704
0.4654211338651545,4.1887902047863905,0.2629393456959991,0.00038718167471718144,1.8389869899986389,1.5354810324482868,0.6035116581972101,0.0441589262013126
